Source,CH1,CH2
Time,Volt,Volt
-0.00061580000,4.88000,0.90000
-0.00061560000,4.88000,0.92000
-0.00061540000,4.88000,0.90000
-0.00061520000,4.88000,0.92000
-0.00061500000,4.80000,0.92000
-0.00061480000,4.88000,0.90000
-0.00061460000,4.80000,0.92000
-0.00061440000,4.88000,0.92000
-0.00061420000,4.80000,0.92000
-0.00061400000,4.88000,0.92000
-0.00061380000,4.80000,0.90000
-0.00061360000,4.88000,0.92000
-0.00061340000,4.80000,0.92000
-0.00061320000,4.88000,0.92000
-0.00061300000,4.88000,0.92000
-0.00061280000,4.88000,0.92000
-0.00061260000,4.88000,0.92000
-0.00061240000,4.88000,0.92000
-0.00061220000,4.88000,0.92000
-0.00061200000,4.88000,0.92000
-0.00061180000,4.88000,0.92000
-0.00061160000,4.80000,0.92000
-0.00061140000,4.88000,0.92000
-0.00061120000,4.88000,0.92000
-0.00061100000,4.88000,0.92000
-0.00061080000,4.88000,0.92000
-0.00061060000,4.88000,0.92000
-0.00061040000,4.80000,0.92000
-0.00061020000,4.88000,0.92000
-0.00061000000,4.88000,0.92000
-0.00060980000,4.88000,0.92000
-0.00060960000,4.88000,0.92000
-0.00060940000,4.88000,0.92000
-0.00060920000,4.88000,0.92000
-0.00060900000,4.88000,0.92000
-0.00060880000,4.88000,0.92000
-0.00060860000,4.88000,0.92000
-0.00060840000,4.88000,0.92000
-0.00060820000,4.88000,0.92000
-0.00060800000,4.96000,0.92000
-0.00060780000,4.88000,0.92000
-0.00060760000,4.88000,0.92000
-0.00060740000,4.88000,0.90000
-0.00060720000,4.88000,0.92000
-0.00060700000,4.88000,0.92000
-0.00060680000,4.88000,0.92000
-0.00060660000,4.88000,0.92000
-0.00060640000,4.88000,0.92000
-0.00060620000,4.88000,0.92000
-0.00060600000,4.88000,0.92000
-0.00060580000,4.88000,0.92000
-0.00060560000,4.88000,0.92000
-0.00060540000,4.88000,0.92000
-0.00060520000,4.88000,0.92000
-0.00060500000,4.88000,0.92000
-0.00060480000,4.88000,0.92000
-0.00060460000,4.88000,0.92000
-0.00060440000,4.88000,0.90000
-0.00060420000,4.88000,0.90000
-0.00060400000,4.88000,0.92000
-0.00060380000,4.88000,0.92000
-0.00060360000,4.88000,0.90000
-0.00060340000,4.88000,0.90000
-0.00060320000,4.88000,0.92000
-0.00060300000,4.88000,0.90000
-0.00060280000,4.80000,0.90000
-0.00060260000,4.88000,0.92000
-0.00060240000,4.88000,0.92000
-0.00060220000,4.88000,0.92000
-0.00060200000,4.88000,0.92000
-0.00060180000,4.88000,0.92000
-0.00060160000,4.88000,0.90000
-0.00060140000,4.88000,0.92000
-0.00060120000,4.88000,0.90000
-0.00060100000,4.88000,0.92000
-0.00060080000,4.88000,0.90000
-0.00060060000,4.88000,0.90000
-0.00060040000,4.88000,0.90000
-0.00060020000,4.88000,0.90000
-0.00060000000,4.88000,0.92000
-0.00059980000,4.88000,0.90000
-0.00059960000,4.88000,0.90000
-0.00059940000,4.88000,0.90000
-0.00059920000,4.88000,0.90000
-0.00059900000,4.88000,0.90000
-0.00059880000,4.88000,0.90000
-0.00059860000,4.88000,0.90000
-0.00059840000,4.88000,0.90000
-0.00059820000,4.88000,0.90000
-0.00059800000,4.88000,0.90000
-0.00059780000,4.88000,0.90000
-0.00059760000,4.88000,0.90000
-0.00059740000,4.88000,0.90000
-0.00059720000,4.88000,0.90000
-0.00059700000,4.88000,0.90000
-0.00059680000,4.88000,0.90000
-0.00059660000,4.88000,0.90000
-0.00059640000,4.88000,0.90000
-0.00059620000,4.88000,0.90000
-0.00059600000,4.88000,0.90000
-0.00059580000,4.88000,0.90000
-0.00059560000,4.88000,0.90000
-0.00059540000,4.88000,0.90000
-0.00059520000,4.88000,0.90000
-0.00059500000,4.88000,0.90000
-0.00059480000,4.88000,0.90000
-0.00059460000,4.88000,0.90000
-0.00059440000,4.88000,0.90000
-0.00059420000,4.88000,0.90000
-0.00059400000,4.88000,0.90000
-0.00059380000,4.88000,0.90000
-0.00059360000,4.88000,0.90000
-0.00059340000,4.88000,0.90000
-0.00059320000,4.88000,0.90000
-0.00059300000,4.88000,0.88000
-0.00059280000,4.88000,0.90000
-0.00059260000,4.88000,0.88000
-0.00059240000,4.88000,0.88000
-0.00059220000,4.88000,0.90000
-0.00059200000,4.88000,0.88000
-0.00059180000,4.88000,0.90000
-0.00059160000,4.88000,0.88000
-0.00059140000,4.88000,0.88000
-0.00059120000,4.88000,0.88000
-0.00059100000,4.88000,0.88000
-0.00059080000,4.88000,0.88000
-0.00059060000,4.88000,0.88000
-0.00059040000,4.96000,0.88000
-0.00059020000,4.88000,0.88000
-0.00059000000,4.88000,0.88000
-0.00058980000,4.88000,0.88000
-0.00058960000,4.88000,0.88000
-0.00058940000,4.88000,0.88000
-0.00058920000,4.96000,0.88000
-0.00058900000,4.88000,0.88000
-0.00058880000,4.88000,0.88000
-0.00058860000,4.88000,0.88000
-0.00058840000,4.88000,0.88000
-0.00058820000,4.88000,0.88000
-0.00058800000,4.88000,0.88000
-0.00058780000,4.88000,0.88000
-0.00058760000,4.88000,0.88000
-0.00058740000,4.88000,0.88000
-0.00058720000,4.88000,0.88000
-0.00058700000,4.88000,0.88000
-0.00058680000,4.88000,0.88000
-0.00058660000,4.88000,0.86000
-0.00058640000,4.88000,0.88000
-0.00058620000,4.88000,0.88000
-0.00058600000,4.88000,0.86000
-0.00058580000,4.88000,0.88000
-0.00058560000,4.96000,0.88000
-0.00058540000,4.88000,0.88000
-0.00058520000,4.96000,0.86000
-0.00058500000,4.96000,0.88000
-0.00058480000,4.96000,0.86000
-0.00058460000,4.96000,0.86000
-0.00058440000,4.96000,0.86000
-0.00058420000,4.88000,0.86000
-0.00058400000,4.88000,0.88000
-0.00058380000,4.88000,0.86000
-0.00058360000,4.88000,0.86000
-0.00058340000,4.88000,0.86000
-0.00058320000,4.88000,0.86000
-0.00058300000,4.88000,0.86000
-0.00058280000,4.88000,0.86000
-0.00058260000,4.88000,0.86000
-0.00058240000,4.88000,0.86000
-0.00058220000,4.88000,0.86000
-0.00058200000,4.88000,0.86000
-0.00058180000,4.88000,0.86000
-0.00058160000,4.88000,0.86000
-0.00058140000,4.88000,0.86000
-0.00058120000,4.88000,0.86000
-0.00058100000,4.88000,0.86000
-0.00058080000,4.96000,0.86000
-0.00058060000,4.88000,0.86000
-0.00058040000,4.88000,0.86000
-0.00058020000,4.88000,0.84000
-0.00058000000,4.88000,0.86000
-0.00057980000,4.88000,0.84000
-0.00057960000,4.88000,0.86000
-0.00057940000,4.88000,0.86000
-0.00057920000,4.88000,0.86000
-0.00057900000,4.88000,0.84000
