Source,CH1,CH2
-0.00032140000,9.60000,0.72000
-0.00032135000,9.60000,0.64000
-0.00032130000,9.60000,0.64000
-0.00032125000,9.60000,0.64000
-0.00032120000,9.60000,0.64000
-0.00032115000,9.60000,0.64000
-0.00032110000,9.80000,0.72000
-0.00032105000,9.80000,0.72000
-0.00032100000,9.60000,0.72000
-0.00032095000,9.60000,0.72000
-0.00032090000,9.60000,0.64000
-0.00032085000,9.60000,0.72000
-0.00032080000,9.80000,0.72000
-0.00032075000,9.80000,0.72000
-0.00032070000,9.80000,0.72000
-0.00032065000,9.60000,0.72000
-0.00032060000,9.80000,0.80000
-0.00032055000,9.60000,0.72000
-0.00032050000,9.60000,0.72000
-0.00032045000,9.60000,0.72000
-0.00032040000,9.60000,0.72000
-0.00032035000,9.80000,0.80000
-0.00032030000,9.60000,0.72000
-0.00032025000,9.60000,0.80000
-0.00032020000,9.80000,0.72000
-0.00032015000,9.60000,0.80000
-0.00032010000,9.80000,0.80000
-0.00032005000,9.60000,0.80000
-0.00032000000,9.60000,0.80000
-0.00031995000,9.60000,0.72000
-0.00031990000,9.80000,0.80000
-0.00031985000,9.60000,0.80000
-0.00031980000,9.60000,0.72000
-0.00031975000,9.80000,0.80000
-0.00031970000,9.60000,0.80000
-0.00031965000,9.60000,0.80000
-0.00031960000,9.60000,0.88000
-0.00031955000,9.60000,0.88000
-0.00031950000,9.80000,0.88000
-0.00031945000,9.80000,0.88000
-0.00031940000,9.60000,0.80000
-0.00031935000,9.80000,0.80000
-0.00031930000,9.60000,0.88000
-0.00031925000,9.80000,0.80000
-0.00031920000,9.80000,0.88000
-0.00031915000,9.60000,0.80000
-0.00031910000,9.60000,0.88000
-0.00031905000,9.80000,0.88000
-0.00031900000,9.80000,0.88000
-0.00031895000,9.80000,0.88000
-0.00031890000,9.60000,0.88000
-0.00031885000,9.80000,0.88000
-0.00031880000,9.60000,0.80000
-0.00031875000,9.80000,0.88000
-0.00031870000,9.60000,0.88000
-0.00031865000,9.80000,0.88000
-0.00031860000,9.80000,0.88000
-0.00031855000,9.80000,0.88000
-0.00031850000,9.60000,0.88000
-0.00031845000,9.80000,0.88000
-0.00031840000,9.60000,0.96000
-0.00031835000,9.60000,0.96000
-0.00031830000,9.60000,0.88000
-0.00031825000,9.80000,0.88000
-0.00031820000,9.80000,0.96000
-0.00031815000,9.80000,0.88000
-0.00031810000,9.80000,0.96000
-0.00031805000,9.80000,0.88000
-0.00031800000,9.80000,0.96000
-0.00031795000,9.80000,0.96000
-0.00031790000,9.80000,0.96000
-0.00031785000,9.80000,0.96000
-0.00031780000,9.80000,0.96000
-0.00031775000,9.80000,0.96000
-0.00031770000,9.80000,0.96000
-0.00031765000,9.60000,1.04000
-0.00031760000,9.80000,0.96000
-0.00031755000,9.60000,1.04000
-0.00031750000,9.80000,0.96000
-0.00031745000,9.80000,1.04000
-0.00031740000,9.60000,0.96000
-0.00031735000,9.60000,0.96000
-0.00031730000,9.80000,1.04000
-0.00031725000,9.80000,1.04000
-0.00031720000,9.60000,1.04000
-0.00031715000,9.80000,1.04000
-0.00031710000,9.80000,1.04000
-0.00031705000,9.80000,1.04000
-0.00031700000,9.80000,1.04000
-0.00031695000,9.80000,1.04000
-0.00031690000,9.80000,1.04000
-0.00031685000,9.80000,1.04000
-0.00031680000,9.60000,1.04000
-0.00031675000,9.80000,1.04000
-0.00031670000,9.80000,1.04000
-0.00031665000,9.60000,1.12000
-0.00031660000,9.80000,1.04000
-0.00031655000,9.80000,1.04000
-0.00031650000,9.80000,1.04000
-0.00031645000,9.80000,1.04000
-0.00031640000,9.60000,1.04000
-0.00031635000,9.60000,1.12000
-0.00031630000,9.80000,1.12000
-0.00031625000,9.80000,1.12000
-0.00031620000,9.80000,1.12000
-0.00031615000,9.80000,1.04000
-0.00031610000,9.80000,1.04000
-0.00031605000,9.80000,1.12000
-0.00031600000,9.60000,1.12000
-0.00031595000,9.80000,1.12000
-0.00031590000,9.80000,1.12000
-0.00031585000,9.80000,1.12000
-0.00031580000,9.80000,1.12000
-0.00031575000,9.80000,1.12000
-0.00031570000,9.80000,1.12000
-0.00031565000,9.80000,1.12000
-0.00031560000,9.80000,1.12000
-0.00031555000,9.80000,1.12000
-0.00031550000,9.80000,1.12000
-0.00031545000,9.80000,1.12000
-0.00031540000,9.80000,1.12000
-0.00031535000,9.60000,1.04000
-0.00031530000,9.80000,1.12000
-0.00031525000,9.80000,1.12000
-0.00031520000,9.80000,1.12000
-0.00031515000,9.80000,1.12000
-0.00031510000,9.80000,1.12000
-0.00031505000,9.80000,1.20000
-0.00031500000,9.80000,1.12000
-0.00031495000,9.80000,1.12000
-0.00031490000,9.80000,1.12000
-0.00031485000,9.80000,1.12000
-0.00031480000,9.80000,1.12000
-0.00031475000,9.80000,1.20000
-0.00031470000,9.80000,1.20000
-0.00031465000,9.80000,1.12000
-0.00031460000,9.80000,1.20000
-0.00031455000,9.80000,1.20000
-0.00031450000,9.80000,1.20000
-0.00031445000,9.80000,1.20000
-0.00031440000,9.80000,1.20000
-0.00031435000,9.60000,1.20000
-0.00031430000,9.80000,1.20000
-0.00031425000,9.80000,1.20000
-0.00031420000,9.80000,1.20000
-0.00031415000,9.80000,1.28000
-0.00031410000,9.80000,1.20000
-0.00031405000,9.80000,1.20000
-0.00031400000,9.80000,1.20000
-0.00031395000,9.80000,1.20000
-0.00031390000,9.80000,1.28000
-0.00031385000,9.80000,1.28000
-0.00031380000,9.80000,1.20000
-0.00031375000,9.80000,1.28000
-0.00031370000,9.80000,1.20000
-0.00031365000,9.80000,1.28000
-0.00031360000,9.80000,1.28000
-0.00031355000,9.80000,1.28000
-0.00031350000,9.80000,1.20000
-0.00031345000,9.80000,1.20000
-0.00031340000,9.80000,1.20000
-0.00031335000,9.80000,1.20000
-0.00031330000,9.80000,1.28000
-0.00031325000,9.80000,1.28000
-0.00031320000,9.80000,1.28000
-0.00031315000,9.80000,1.28000
-0.00031310000,9.80000,1.28000
-0.00031305000,9.80000,1.28000
-0.00031300000,9.80000,1.28000
-0.00031295000,9.80000,1.28000
-0.00031290000,9.80000,1.28000
-0.00031285000,9.80000,1.28000
-0.00031280000,9.60000,1.28000
-0.00031275000,9.80000,1.28000
-0.00031270000,9.80000,1.28000
-0.00031265000,9.80000,1.28000
-0.00031260000,9.80000,1.28000
-0.00031255000,9.80000,1.36000
-0.00031250000,9.80000,1.28000
-0.00031245000,9.80000,1.36000
-0.00031240000,9.80000,1.28000
-0.00031235000,9.80000,1.28000
-0.00031230000,9.80000,1.36000
-0.00031225000,10.00000,1.28000
-0.00031220000,9.80000,1.28000
