Source,CH1,CH2
-0.00132680000,-0.96000,-0.08000
-0.00132640000,-0.96000,-0.08000
-0.00132600000,-0.96000,-0.08000
-0.00132560000,-0.96000,-0.08000
-0.00132520000,-0.96000,-0.08000
-0.00132480000,-0.96000,-0.08000
-0.00132440000,-0.92000,-0.08000
-0.00132400000,-0.96000,-0.08000
-0.00132360000,-0.96000,-0.08000
-0.00132320000,-0.92000,-0.08000
-0.00132280000,-0.92000,-0.08000
-0.00132240000,-0.92000,-0.08000
-0.00132200000,-0.92000,-0.08000
-0.00132160000,-0.92000,-0.08000
-0.00132120000,-0.92000,-0.04000
-0.00132080000,-0.92000,-0.08000
-0.00132040000,-0.92000,-0.04000
-0.00132000000,-0.92000,-0.04000
-0.00131960000,-0.92000,-0.04000
-0.00131920000,-0.88000,-0.04000
-0.00131880000,-0.88000,-0.04000
-0.00131840000,-0.88000,-0.04000
-0.00131800000,-0.88000,-0.04000
-0.00131760000,-0.88000,-0.04000
-0.00131720000,-0.88000,-0.04000
-0.00131680000,-0.88000,0.00
-0.00131640000,-0.88000,-0.04000
-0.00131600000,-0.84000,0.00
-0.00131560000,-0.84000,0.00
-0.00131520000,-0.88000,0.00
-0.00131480000,-0.84000,0.00
-0.00131440000,-0.84000,0.00
-0.00131400000,-0.84000,0.00
-0.00131360000,-0.84000,0.00
-0.00131320000,-0.84000,0.00
-0.00131280000,-0.84000,0.00
-0.00131240000,-0.84000,0.00
-0.00131200000,-0.80000,0.00
-0.00131160000,-0.80000,0.00
-0.00131120000,-0.80000,0.00
-0.00131080000,-0.80000,0.00
-0.00131040000,-0.80000,0.00
-0.00131000000,-0.80000,0.00
-0.00130960000,-0.80000,0.00
-0.00130920000,-0.80000,0.04000
-0.00130880000,-0.80000,0.00
-0.00130840000,-0.80000,0.00
-0.00130800000,-0.76000,0.04000
-0.00130760000,-0.80000,0.04000
-0.00130720000,-0.76000,0.04000
-0.00130680000,-0.76000,0.04000
-0.00130640000,-0.76000,0.04000
-0.00130600000,-0.76000,0.04000
-0.00130560000,-0.76000,0.04000
-0.00130520000,-0.76000,0.04000
-0.00130480000,-0.76000,0.04000
-0.00130440000,-0.76000,0.04000
-0.00130400000,-0.76000,0.04000
-0.00130360000,-0.76000,0.04000
-0.00130320000,-0.72000,0.04000
-0.00130280000,-0.72000,0.04000
-0.00130240000,-0.72000,0.08000
-0.00130200000,-0.72000,0.08000
-0.00130160000,-0.72000,0.04000
-0.00130120000,-0.72000,0.04000
-0.00130080000,-0.68000,0.04000
-0.00130040000,-0.72000,0.08000
-0.00130000000,-0.72000,0.08000
-0.00129960000,-0.68000,0.08000
-0.00129920000,-0.68000,0.08000
-0.00129880000,-0.68000,0.08000
-0.00129840000,-0.68000,0.08000
-0.00129800000,-0.68000,0.08000
-0.00129760000,-0.68000,0.08000
-0.00129720000,-0.64000,0.08000
-0.00129680000,-0.64000,0.08000
-0.00129640000,-0.68000,0.08000
-0.00129600000,-0.64000,0.08000
-0.00129560000,-0.64000,0.12000
-0.00129520000,-0.64000,0.12000
-0.00129480000,-0.64000,0.08000
-0.00129440000,-0.64000,0.12000
-0.00129400000,-0.64000,0.12000
-0.00129360000,-0.64000,0.12000
-0.00129320000,-0.64000,0.12000
-0.00129280000,-0.64000,0.12000
-0.00129240000,-0.64000,0.12000
-0.00129200000,-0.60000,0.12000
-0.00129160000,-0.60000,0.12000
-0.00129120000,-0.60000,0.12000
-0.00129080000,-0.60000,0.12000
-0.00129040000,-0.60000,0.12000
-0.00129000000,-0.60000,0.16000
-0.00128960000,-0.60000,0.12000
-0.00128920000,-0.60000,0.16000
-0.00128880000,-0.60000,0.16000
-0.00128840000,-0.56000,0.16000
-0.00128800000,-0.56000,0.16000
-0.00128760000,-0.56000,0.16000
-0.00128720000,-0.56000,0.16000
-0.00128680000,-0.56000,0.16000
-0.00128640000,-0.56000,0.16000
-0.00128600000,-0.56000,0.16000
-0.00128560000,-0.56000,0.16000
-0.00128520000,-0.56000,0.16000
-0.00128480000,-0.56000,0.16000
-0.00128440000,-0.56000,0.16000
-0.00128400000,-0.52000,0.16000
-0.00128360000,-0.52000,0.20000
-0.00128320000,-0.52000,0.20000
-0.00128280000,-0.52000,0.20000
-0.00128240000,-0.52000,0.20000
-0.00128200000,-0.52000,0.20000
-0.00128160000,-0.52000,0.20000
-0.00128120000,-0.52000,0.20000
-0.00128080000,-0.52000,0.20000
-0.00128040000,-0.48000,0.20000
-0.00128000000,-0.52000,0.20000
-0.00127960000,-0.48000,0.20000
-0.00127920000,-0.52000,0.20000
-0.00127880000,-0.48000,0.24000
-0.00127840000,-0.48000,0.24000
-0.00127800000,-0.48000,0.24000
-0.00127760000,-0.48000,0.24000
-0.00127720000,-0.48000,0.24000
-0.00127680000,-0.48000,0.24000
-0.00127640000,-0.48000,0.24000
-0.00127600000,-0.48000,0.24000
-0.00127560000,-0.44000,0.24000
-0.00127520000,-0.48000,0.24000
-0.00127480000,-0.44000,0.24000
-0.00127440000,-0.44000,0.24000
-0.00127400000,-0.44000,0.24000
-0.00127360000,-0.44000,0.24000
-0.00127320000,-0.44000,0.24000
-0.00127280000,-0.44000,0.24000
-0.00127240000,-0.44000,0.28000
-0.00127200000,-0.44000,0.28000
-0.00127160000,-0.44000,0.24000
-0.00127120000,-0.44000,0.24000
-0.00127080000,-0.44000,0.28000
-0.00127040000,-0.40000,0.28000
-0.00127000000,-0.40000,0.28000
-0.00126960000,-0.40000,0.28000
-0.00126920000,-0.40000,0.28000
-0.00126880000,-0.40000,0.28000
-0.00126840000,-0.40000,0.28000
-0.00126800000,-0.36000,0.28000
-0.00126760000,-0.40000,0.32000
-0.00126720000,-0.36000,0.28000
-0.00126680000,-0.36000,0.32000
-0.00126640000,-0.36000,0.28000
-0.00126600000,-0.36000,0.32000
-0.00126560000,-0.36000,0.32000
-0.00126520000,-0.36000,0.32000
-0.00126480000,-0.36000,0.32000
-0.00126440000,-0.32000,0.32000
-0.00126400000,-0.32000,0.32000
-0.00126360000,-0.32000,0.32000
-0.00126320000,-0.32000,0.32000
-0.00126280000,-0.32000,0.32000
-0.00126240000,-0.32000,0.32000
-0.00126200000,-0.32000,0.36000
-0.00126160000,-0.32000,0.32000
-0.00126120000,-0.32000,0.36000
-0.00126080000,-0.32000,0.36000
-0.00126040000,-0.32000,0.36000
-0.00126000000,-0.32000,0.36000
-0.00125960000,-0.32000,0.36000
-0.00125920000,-0.28000,0.36000
-0.00125880000,-0.28000,0.36000
-0.00125840000,-0.28000,0.36000
-0.00125800000,-0.28000,0.36000
-0.00125760000,-0.28000,0.36000
-0.00125720000,-0.28000,0.40000
-0.00125680000,-0.28000,0.36000
-0.00125640000,-0.28000,0.36000
-0.00125600000,-0.24000,0.36000
-0.00125560000,-0.24000,0.40000
-0.00125520000,-0.24000,0.40000
-0.00125480000,-0.24000,0.40000
-0.00125440000,-0.24000,0.40000
-0.00125400000,-0.24000,0.40000
-0.00125360000,-0.24000,0.40000
-0.00125320000,-0.24000,0.40000
-0.00125280000,-0.24000,0.40000
-0.00125240000,-0.20000,0.40000
-0.00125200000,-0.20000,0.40000
-0.00125160000,-0.20000,0.40000
-0.00125120000,-0.20000,0.44000
-0.00125080000,-0.20000,0.40000
-0.00125040000,-0.20000,0.40000
-0.00125000000,-0.20000,0.44000
-0.00124960000,-0.20000,0.44000
-0.00124920000,-0.20000,0.44000
-0.00124880000,-0.20000,0.44000
-0.00124840000,-0.20000,0.44000
-0.00124800000,-0.16000,0.44000
-0.00124760000,-0.16000,0.44000
-0.00124720000,-0.16000,0.44000
-0.00124680000,-0.16000,0.44000
-0.00124640000,-0.16000,0.48000
-0.00124600000,-0.16000,0.48000
-0.00124560000,-0.12000,0.48000
-0.00124520000,-0.16000,0.44000
-0.00124480000,-0.16000,0.48000
-0.00124440000,-0.12000,0.48000
-0.00124400000,-0.12000,0.48000
-0.00124360000,-0.12000,0.48000
-0.00124320000,-0.12000,0.48000
-0.00124280000,-0.12000,0.48000
-0.00124240000,-0.12000,0.48000
-0.00124200000,-0.12000,0.48000
-0.00124160000,-0.12000,0.48000
-0.00124120000,-0.12000,0.48000
-0.00124080000,-0.08000,0.48000
-0.00124040000,-0.08000,0.52000
-0.00124000000,-0.08000,0.52000
-0.00123960000,-0.08000,0.52000
-0.00123920000,-0.08000,0.52000
-0.00123880000,-0.08000,0.52000
-0.00123840000,-0.08000,0.52000
-0.00123800000,-0.04000,0.52000
-0.00123760000,-0.04000,0.52000
-0.00123720000,-0.04000,0.52000
-0.00123680000,-0.04000,0.52000
-0.00123640000,-0.04000,0.52000
-0.00123600000,-0.04000,0.52000
-0.00123560000,-0.04000,0.52000
-0.00123520000,-0.04000,0.56000
-0.00123480000,0.00,0.56000
-0.00123440000,-0.04000,0.56000
-0.00123400000,-0.04000,0.56000
-0.00123360000,0.00,0.56000
-0.00123320000,0.00,0.56000
-0.00123280000,0.00,0.56000
-0.00123240000,0.00,0.56000
-0.00123200000,0.00,0.56000
-0.00123160000,0.00,0.60000
-0.00123120000,0.00,0.60000
-0.00123080000,0.00,0.60000
-0.00123040000,0.04000,0.60000
-0.00123000000,0.04000,0.60000
-0.00122960000,0.04000,0.60000
-0.00122920000,0.04000,0.60000
-0.00122880000,0.04000,0.60000
-0.00122840000,0.04000,0.60000
-0.00122800000,0.04000,0.60000
-0.00122760000,0.04000,0.60000
-0.00122720000,0.08000,0.64000
-0.00122680000,0.04000,0.64000
-0.00122640000,0.08000,0.64000
-0.00122600000,0.08000,0.64000
-0.00122560000,0.08000,0.64000
-0.00122520000,0.08000,0.64000
-0.00122480000,0.08000,0.64000
-0.00122440000,0.08000,0.64000
-0.00122400000,0.12000,0.68000
-0.00122360000,0.12000,0.68000
-0.00122320000,0.12000,0.68000
-0.00122280000,0.12000,0.68000
-0.00122240000,0.12000,0.68000
-0.00122200000,0.12000,0.68000
-0.00122160000,0.16000,0.68000
-0.00122120000,0.16000,0.68000
-0.00122080000,0.16000,0.68000
-0.00122040000,0.16000,0.68000
-0.00122000000,0.16000,0.72000
-0.00121960000,0.16000,0.72000
-0.00121920000,0.16000,0.72000
-0.00121880000,0.20000,0.72000
-0.00121840000,0.20000,0.72000
-0.00121800000,0.20000,0.72000
-0.00121760000,0.20000,0.72000
-0.00121720000,0.24000,0.76000
-0.00121680000,0.20000,0.76000
-0.00121640000,0.24000,0.76000
-0.00121600000,0.28000,0.76000
-0.00121560000,0.24000,0.80000
-0.00121520000,0.24000,0.76000
-0.00121480000,0.24000,0.76000
-0.00121440000,0.28000,0.80000
-0.00121400000,0.28000,0.80000
-0.00121360000,0.28000,0.80000
-0.00121320000,0.28000,0.80000
-0.00121280000,0.28000,0.80000
-0.00121240000,0.28000,0.84000
-0.00121200000,0.28000,0.80000
-0.00121160000,0.28000,0.84000
-0.00121120000,0.32000,0.84000
-0.00121080000,0.32000,0.84000
-0.00121040000,0.32000,0.84000
-0.00121000000,0.32000,0.84000
-0.00120960000,0.32000,0.84000
-0.00120920000,0.36000,0.84000
-0.00120880000,0.32000,0.84000
-0.00120840000,0.36000,0.84000
-0.00120800000,0.36000,0.84000
-0.00120760000,0.36000,0.88000
-0.00120720000,0.36000,0.84000
-0.00120680000,0.36000,0.88000
-0.00120640000,0.36000,0.84000
-0.00120600000,0.36000,0.88000
-0.00120560000,0.36000,0.88000
-0.00120520000,0.40000,0.88000
-0.00120480000,0.40000,0.88000
-0.00120440000,0.40000,0.88000
-0.00120400000,0.40000,0.88000
-0.00120360000,0.40000,0.88000
-0.00120320000,0.40000,0.88000
-0.00120280000,0.40000,0.88000
-0.00120240000,0.40000,0.92000
-0.00120200000,0.40000,0.92000
-0.00120160000,0.40000,0.92000
-0.00120120000,0.40000,0.92000
-0.00120080000,0.44000,0.92000
-0.00120040000,0.44000,0.92000
-0.00120000000,0.44000,0.92000
-0.00119960000,0.44000,0.92000
-0.00119920000,0.44000,0.92000
-0.00119880000,0.44000,0.96000
-0.00119840000,0.44000,0.96000
-0.00119800000,0.44000,0.96000
-0.00119760000,0.44000,0.96000
-0.00119720000,0.44000,0.96000
-0.00119680000,0.48000,0.92000
-0.00119640000,0.48000,0.96000
-0.00119600000,0.48000,0.96000
-0.00119560000,0.48000,0.96000
-0.00119520000,0.48000,0.96000
-0.00119480000,0.48000,0.96000
-0.00119440000,0.48000,0.96000
-0.00119400000,0.48000,0.96000
-0.00119360000,0.48000,1.00000
-0.00119320000,0.48000,0.96000
-0.00119280000,0.48000,1.00000
-0.00119240000,0.48000,1.00000
-0.00119200000,0.52000,1.00000
-0.00119160000,0.52000,0.96000
-0.00119120000,0.52000,1.00000
-0.00119080000,0.52000,1.00000
-0.00119040000,0.52000,1.00000
-0.00119000000,0.52000,1.00000
-0.00118960000,0.52000,1.00000
-0.00118920000,0.52000,1.00000
-0.00118880000,0.52000,1.00000
-0.00118840000,0.52000,1.00000
-0.00118800000,0.52000,1.04000
-0.00118760000,0.56000,1.00000
-0.00118720000,0.56000,1.04000
-0.00118680000,0.56000,1.00000
-0.00118640000,0.56000,1.04000
-0.00118600000,0.56000,1.04000
-0.00118560000,0.56000,1.04000
-0.00118520000,0.56000,1.04000
-0.00118480000,0.56000,1.04000
-0.00118440000,0.56000,1.04000
-0.00118400000,0.56000,1.04000
-0.00118360000,0.56000,1.08000
-0.00118320000,0.60000,1.04000
-0.00118280000,0.60000,1.04000
-0.00118240000,0.60000,1.04000
-0.00118200000,0.60000,1.04000
-0.00118160000,0.60000,1.08000
-0.00118120000,0.60000,1.08000
-0.00118080000,0.60000,1.08000
-0.00118040000,0.60000,1.08000
-0.00118000000,0.60000,1.08000
-0.00117960000,0.60000,1.08000
-0.00117920000,0.60000,1.08000
-0.00117880000,0.60000,1.12000
-0.00117840000,0.60000,1.08000
-0.00117800000,0.64000,1.08000
-0.00117760000,0.60000,1.08000
-0.00117720000,0.60000,1.12000
-0.00117680000,0.64000,1.12000
-0.00117640000,0.64000,1.12000
-0.00117600000,0.64000,1.12000
-0.00117560000,0.64000,1.12000
-0.00117520000,0.64000,1.12000
-0.00117480000,0.64000,1.16000
-0.00117440000,0.64000,1.12000
-0.00117400000,0.64000,1.16000
-0.00117360000,0.64000,1.12000
-0.00117320000,0.64000,1.16000
-0.00117280000,0.64000,1.16000
-0.00117240000,0.64000,1.16000
-0.00117200000,0.64000,1.16000
-0.00117160000,0.64000,1.16000
-0.00117120000,0.68000,1.16000
-0.00117080000,0.64000,1.16000
-0.00117040000,0.64000,1.16000
-0.00117000000,0.64000,1.16000
-0.00116960000,0.64000,1.16000
-0.00116920000,0.68000,1.16000
-0.00116880000,0.68000,1.20000
-0.00116840000,0.68000,1.20000
-0.00116800000,0.68000,1.20000
-0.00116760000,0.68000,1.20000
-0.00116720000,0.68000,1.20000
-0.00116680000,0.68000,1.20000
-0.00116640000,0.68000,1.20000
-0.00116600000,0.68000,1.20000
-0.00116560000,0.72000,1.24000
-0.00116520000,0.68000,1.20000
-0.00116480000,0.68000,1.20000
-0.00116440000,0.68000,1.24000
-0.00116400000,0.68000,1.24000
-0.00116360000,0.72000,1.24000
-0.00116320000,0.68000,1.24000
-0.00116280000,0.68000,1.24000
-0.00116240000,0.68000,1.24000
-0.00116200000,0.68000,1.28000
-0.00116160000,0.72000,1.24000
-0.00116120000,0.72000,1.28000
-0.00116080000,0.72000,1.28000
-0.00116040000,0.72000,1.28000
-0.00116000000,0.72000,1.24000
-0.00115960000,0.72000,1.28000
-0.00115920000,0.72000,1.28000
-0.00115880000,0.72000,1.28000
-0.00115840000,0.72000,1.28000
-0.00115800000,0.72000,1.32000
-0.00115760000,0.72000,1.28000
-0.00115720000,0.72000,1.32000
-0.00115680000,0.72000,1.32000
-0.00115640000,0.72000,1.32000
-0.00115600000,0.72000,1.32000
-0.00115560000,0.76000,1.32000
-0.00115520000,0.76000,1.32000
-0.00115480000,0.76000,1.32000
-0.00115440000,0.76000,1.32000
-0.00115400000,0.76000,1.32000
-0.00115360000,0.72000,1.32000
-0.00115320000,0.76000,1.32000
-0.00115280000,0.76000,1.32000
-0.00115240000,0.76000,1.36000
-0.00115200000,0.76000,1.36000
-0.00115160000,0.76000,1.32000
-0.00115120000,0.76000,1.36000
-0.00115080000,0.72000,1.36000
-0.00115040000,0.76000,1.36000
-0.00115000000,0.76000,1.36000
-0.00114960000,0.76000,1.36000
-0.00114920000,0.76000,1.36000
-0.00114880000,0.76000,1.36000
-0.00114840000,0.76000,1.40000
-0.00114800000,0.76000,1.40000
-0.00114760000,0.76000,1.40000
-0.00114720000,0.76000,1.40000
-0.00114680000,0.76000,1.40000
-0.00114640000,0.76000,1.40000
-0.00114600000,0.76000,1.40000
-0.00114560000,0.76000,1.40000
-0.00114520000,0.76000,1.40000
-0.00114480000,0.76000,1.44000
-0.00114440000,0.80000,1.44000
-0.00114400000,0.76000,1.44000
-0.00114360000,0.80000,1.44000
-0.00114320000,0.76000,1.44000
-0.00114280000,0.80000,1.44000
-0.00114240000,0.76000,1.44000
-0.00114200000,0.76000,1.44000
-0.00114160000,0.80000,1.44000
-0.00114120000,0.76000,1.44000
-0.00114080000,0.76000,1.48000
-0.00114040000,0.76000,1.44000
-0.00114000000,0.76000,1.48000
-0.00113960000,0.76000,1.48000
-0.00113920000,0.80000,1.48000
-0.00113880000,0.80000,1.48000
-0.00113840000,0.76000,1.48000
-0.00113800000,0.80000,1.48000
-0.00113760000,0.80000,1.48000
-0.00113720000,0.80000,1.48000
-0.00113680000,0.80000,1.48000
-0.00113640000,0.80000,1.52000
-0.00113600000,0.80000,1.48000
-0.00113560000,0.80000,1.52000
-0.00113520000,0.80000,1.52000
-0.00113480000,0.80000,1.52000
-0.00113440000,0.80000,1.52000
-0.00113400000,0.80000,1.52000
-0.00113360000,0.80000,1.52000
-0.00113320000,0.80000,1.52000
-0.00113280000,0.80000,1.52000
-0.00113240000,0.80000,1.52000
-0.00113200000,0.80000,1.52000
-0.00113160000,0.80000,1.56000
-0.00113120000,0.80000,1.56000
-0.00113080000,0.80000,1.56000
-0.00113040000,0.80000,1.56000
-0.00113000000,0.80000,1.56000
-0.00112960000,0.80000,1.56000
-0.00112920000,0.80000,1.56000
-0.00112880000,0.80000,1.56000
-0.00112840000,0.80000,1.56000
-0.00112800000,0.80000,1.56000
-0.00112760000,0.80000,1.56000
-0.00112720000,0.80000,1.60000
-0.00112680000,0.80000,1.60000
-0.00112640000,0.80000,1.60000
-0.00112600000,0.80000,1.60000
-0.00112560000,0.80000,1.60000
-0.00112520000,0.80000,1.60000
-0.00112480000,0.80000,1.60000
-0.00112440000,0.80000,1.60000
-0.00112400000,0.80000,1.60000
-0.00112360000,0.80000,1.64000
-0.00112320000,0.80000,1.64000
-0.00112280000,0.80000,1.60000
-0.00112240000,0.80000,1.64000
-0.00112200000,0.84000,1.64000
-0.00112160000,0.80000,1.64000
-0.00112120000,0.84000,1.64000
-0.00112080000,0.80000,1.64000
-0.00112040000,0.84000,1.64000
-0.00112000000,0.84000,1.64000
-0.00111960000,0.84000,1.68000
-0.00111920000,0.80000,1.64000
-0.00111880000,0.80000,1.64000
-0.00111840000,0.84000,1.68000
-0.00111800000,0.84000,1.68000
-0.00111760000,0.84000,1.68000
-0.00111720000,0.84000,1.68000
-0.00111680000,0.80000,1.68000
-0.00111640000,0.84000,1.68000
-0.00111600000,0.84000,1.68000
-0.00111560000,0.84000,1.68000
-0.00111520000,0.84000,1.68000
-0.00111480000,0.84000,1.68000
-0.00111440000,0.84000,1.68000
-0.00111400000,0.84000,1.68000
-0.00111360000,0.84000,1.72000
-0.00111320000,0.84000,1.72000
-0.00111280000,0.84000,1.72000
-0.00111240000,0.84000,1.72000
-0.00111200000,0.84000,1.72000
-0.00111160000,0.84000,1.72000
-0.00111120000,0.84000,1.72000
-0.00111080000,0.84000,1.76000
-0.00111040000,0.84000,1.76000
-0.00111000000,0.84000,1.76000
-0.00110960000,0.84000,1.76000
-0.00110920000,0.84000,1.76000
-0.00110880000,0.84000,1.76000
-0.00110840000,0.84000,1.76000
-0.00110800000,0.84000,1.76000
-0.00110760000,0.84000,1.76000
-0.00110720000,0.84000,1.76000
-0.00110680000,0.84000,1.76000
-0.00110640000,0.84000,1.76000
-0.00110600000,0.84000,1.80000
-0.00110560000,0.84000,1.80000
-0.00110520000,0.84000,1.80000
-0.00110480000,0.84000,1.80000
-0.00110440000,0.84000,1.80000
-0.00110400000,0.84000,1.80000
-0.00110360000,0.84000,1.80000
